player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,nationality,tm_position,tm_photo,fl_pos,fl_pos2,fl_group,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes
Samuel Chukwueze,Fulham,MF,26,1079,0.25,0.33,2.09,0.58,3.583,0.5,0.333,0.417,1.0,0.25,18000000.0,Nigeria,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/401922-1767008430.jpg?lm=1,RW,,RW,samuel chukwueze,2026-06-30,401922.0,2026-06-19T14:17:53,2025-09-01,,0.2,0.2,0.243,2.053,2.139,0.608,3,4,,,51,1.3421052631578947,0.5,47,1.236842105263158,0.4000000000000001,6.87,73.85,69.57,18.18,46.15,66.67,38.89,43.9,43.0,2.009302325581395,0.3348837209302325,0.8372093023255813,0.6697674418604651,0.0837209302325581,0.586046511627907,4.772093023255814,0.586046511627907,0.3348837209302325,3.013953488372093,0.1674418604651162,0.8372093023255813,1.5069767441860464,10.548837209302324,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1075.0
Sander Berge,Fulham,MF,27,2905,0.0,0.03,0.43,0.09,0.402,0.805,1.269,1.084,0.433,0.031,25000000.0,Norway,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/333014-1780049344.jpg?lm=1,DM,,DM,sander berge,2029-06-30,333014.0,2026-07-09T08:40:07,2024-08-22,,0.041,0.041,0.061,0.644,0.429,0.326,0,1,,,51,1.3421052631578947,0.5,47,1.236842105263158,0.4000000000000001,6.86,89.82,62.79,23.08,42.86,70.18,61.73,50.63,54.39,0.6492614221916868,0.0927516317416695,1.5458605290278256,0.2164204740638955,0.4946753692889042,0.7729302645139128,4.111989007214016,1.5458605290278256,1.2366884232222606,2.473376846444521,0.061834421161113,0.2164204740638955,0.2782548952250086,9.151494331844727,0.0,5.0,0.0,0.0,0.0,0.0,35.0,2911.0
Saša Lukić,Fulham,MF,28,1734,0.05,0.1,0.93,0.31,3.523,0.829,1.451,2.746,1.295,0.104,10000000.0,Serbia,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/245056-1746645290.jpg?lm=1,BX,,CM,sasa lukic,2027-06-30,245056.0,2026-07-09T08:40:07,2023-01-31,,0.122,0.122,0.112,1.404,0.936,0.324,1,2,,,51,1.3421052631578947,0.5,47,1.236842105263158,0.4000000000000001,6.65,85.62,52.94,27.94,54.55,55.1,40.35,51.61,48.58,1.453287197231834,0.1557093425605536,1.868512110726644,0.2595155709342561,0.4671280276816609,0.9342560553633218,3.685121107266436,1.193771626297578,1.4013840830449829,4.152249134948097,0.1038062283737024,0.2595155709342561,0.3114186851211072,8.92733564013841,0.0,4.0,0.0,0.0,0.0,0.0,26.0,1734.0
Timothy Castagne,Fulham,"DF,MF",29,1845,0.0,0.0,0.68,0.29,2.341,1.366,1.171,0.878,0.537,0.049,8000000.0,Belgium,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/262226-1762354618.jpg?lm=1,RB,LB,RB,timothy castagne,2027-06-30,262226.0,2026-07-09T08:40:07,2023-08-29,,0.072,0.072,0.085,0.876,0.681,0.333,0,0,,,51,1.3421052631578947,0.5,47,1.236842105263158,0.4000000000000001,6.73,86.31,55.93,31.25,50.0,60.0,45.76,65.85,57.45,0.8653846153846153,0.1442307692307692,3.125,0.2403846153846153,0.4807692307692307,1.4903846153846154,2.692307692307692,1.2980769230769231,1.1538461538461535,2.5961538461538463,0.048076923076923,0.0961538461538461,0.1442307692307692,7.596153846153846,0.0,3.0,0.0,0.0,0.0,0.0,30.0,1872.0
Tom Cairney,Fulham,MF,34,775,0.23,0.0,1.97,0.23,0.698,0.465,0.465,1.163,1.279,0.0,500000.0,Scotland,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/123275-1651652849.jpg?lm=1,BX,RM,CM,tom cairney,2027-06-30,123275.0,2026-07-09T08:40:07,2015-07-01,,0.098,0.098,0.083,1.325,2.048,0.522,2,0,,,51,1.3421052631578947,0.5,47,1.236842105263158,0.4000000000000001,6.83,92.63,67.65,33.33,50.0,42.86,76.92,46.81,53.33,1.2298136645962732,0.0,0.782608695652174,0.782608695652174,0.1118012422360248,0.4472049689440994,4.807453416149068,1.1180124223602483,0.3354037267080745,2.4596273291925463,0.0,0.3354037267080745,0.4472049689440994,17.888198757763973,0.0,0.0,0.0,0.0,0.0,0.0,24.0,805.0
Anton Stach,Leeds United,MF,26,2370,0.19,0.11,2.09,0.53,5.894,0.722,1.331,1.369,0.913,0.0,28000000.0,Germany,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/344069-1723921116.jpg?lm=1,BX,CB,CM,anton stach,2029-06-30,344069.0,2026-07-09T08:40:12,2025-07-22,,0.0,0.19,0.11,0.33,2.09,0.0,5,3,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,7.14,77.32,53.85,28.66,47.62,55.38,62.34,49.77,53.08,2.3843566021867115,0.3406223717409588,1.968040370058873,0.9083263246425568,0.3406223717409588,0.7569386038687973,4.503784693019345,1.8166526492851136,1.362489486963835,4.049621530698066,0.0378469301934398,0.9461732548359968,0.7569386038687973,9.461732548359969,0.0,5.0,0.0,0.0,0.0,0.0,29.0,2378.0
Ao Tanaka,Leeds United,MF,26,1315,0.14,0.0,1.16,0.34,2.671,1.438,1.027,0.89,0.685,0.0,13000000.0,Japan,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/489359-1780324258.jpg?lm=1,BX,,CM,ao tanaka,2028-06-30,489359.0,2026-07-09T08:40:12,2024-08-30,,0.0,0.14,0.0,0.0,1.16,0.0,2,0,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.73,85.51,48.84,35.9,36.36,51.85,48.0,46.51,46.85,1.2217194570135748,0.0678733031674208,1.0180995475113124,0.1357466063348416,0.1357466063348416,1.4253393665158371,5.497737556561086,0.8144796380090498,0.9502262443438916,2.7149321266968327,0.0678733031674208,0.6787330316742082,0.2714932126696833,8.823529411764707,0.0,1.0,0.0,0.0,0.0,0.0,28.0,1326.0
Brenden Aaronson,Leeds United,"MF,FW",24,2449,0.15,0.18,1.73,0.62,1.36,0.625,0.993,0.735,1.875,0.184,22000000.0,United States,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/393323-1691614083.jpg?lm=1,AM,,AM,brenden aaronson,2027-06-30,393323.0,2026-07-09T08:40:12,2022-07-01,,0.0,0.15,0.18,0.54,1.73,0.0,4,5,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.73,81.14,29.17,27.78,36.9,50.0,33.33,41.64,40.1,1.2373635260816822,0.3275374039627982,0.6186817630408411,0.6550748079255965,0.1455721795390214,0.5458956732713304,4.731095835018197,0.8734330772341286,0.909826122118884,4.803881924787707,0.0,0.5822887181560857,1.128184391427416,6.987464617873028,0.0,1.0,0.0,0.0,0.0,0.0,37.0,2473.0
Daniel James,Leeds United,"FW,MF",27,559,0.0,0.0,2.25,0.48,8.065,0.161,0.806,0.161,1.29,0.161,10000000.0,Wales,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/319301-1668520687.jpg?lm=1,WF,ST,W,daniel james,2029-06-30,319301.0,2026-07-09T08:40:12,2021-08-31,,0.0,0.0,0.0,0.0,2.25,0.0,0,0,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.61,60.5,37.5,14.0,40.0,57.14,50.0,48.84,49.12,1.431095406360424,0.1590106007067137,1.2720848056537102,1.1130742049469964,0.0,0.1590106007067137,3.021201413427562,1.1130742049469964,0.6360424028268551,3.3392226148409896,0.0,0.4770318021201413,0.9540636042402828,6.519434628975265,0.0,0.0,0.0,0.0,0.0,0.0,19.0,566.0
Dominic Calvert-Lewin,Leeds United,FW,28,2721,0.33,0.03,2.41,1.12,0.298,0.166,0.132,1.49,1.225,0.861,22000000.0,England,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/306024-1685705768.jpg?lm=1,ST,,ST,dominic calvert-lewin,2028-06-30,306024.0,2026-07-09T08:40:12,2025-08-15,,0.0,0.33,0.03,0.09,2.41,0.0,10,1,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.69,58.48,50.0,10.0,26.67,40.0,40.38,37.58,39.48,0.6603081438004402,0.066030814380044,1.1885546588407925,0.264123257520176,0.2971386647101981,0.132061628760088,1.5187087307410123,4.225972120322817,0.132061628760088,1.8488628026412328,0.033015407190022,0.5942773294203962,0.264123257520176,4.292002934702862,0.0,4.0,0.0,0.0,0.0,0.0,35.0,2726.0
Ethan Ampadu,Leeds United,MF,24,3119,0.03,0.03,0.75,0.17,0.72,1.441,1.326,1.441,1.037,0.0,30000000.0,Wales,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/392771-1658829697.jpg?lm=1,DM,CB,DM,ethan ampadu,2030-06-30,392771.0,2026-07-09T08:40:12,2023-07-19,,0.0,0.03,0.03,0.09,0.75,0.0,1,1,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,7.13,85.62,52.53,38.46,70.59,56.79,64.04,61.65,62.37,0.5763688760806917,0.0288184438040345,2.39193083573487,0.3170028818443803,0.5187319884726225,1.440922190201729,5.244956772334294,1.6426512968299711,1.3256484149855907,3.659942363112392,0.1440922190201729,0.4610951008645533,0.3458213256484149,8.155619596541786,0.0,6.0,0.0,0.0,0.0,0.0,35.0,3123.0
Facundo Buonanotte,Leeds United,MF,20,39,0.0,0.0,4.62,0.0,5.0,2.5,0.0,2.5,0.0,0.0,12000000.0,Argentina,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/983989-1682588141.jpg?lm=1,AM,RM,RW,facundo buonanotte,2026-06-30,983989.0,2026-06-19T14:17:56,2026-01-15,,0.0,0.0,0.0,0.0,4.62,0.0,0,0,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.53,77.78,50.0,50.0,0.0,0.0,50.0,16.67,25.0,3.13953488372093,0.0,0.0,2.093023255813953,1.0465116279069766,1.0465116279069766,3.13953488372093,1.0465116279069766,0.0,1.0465116279069766,0.0,0.0,0.0,9.41860465116279,0.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0
Gabriel Gudmundsson,Leeds United,"DF,MF",26,2631,0.0,0.0,0.62,0.1,3.014,0.959,1.61,1.062,1.918,0.103,20000000.0,Sweden,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/362108-1666691160.jpg?lm=1,LB,LM,LB,gabriel gudmundsson,2029-06-30,362108.0,2026-07-09T08:40:12,2025-07-08,,0.0,0.0,0.0,0.0,0.62,0.0,0,0,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.63,76.28,28.57,26.37,52.7,67.69,36.0,56.74,53.61,0.7153671461014384,0.1362604087812263,2.8274034822104466,0.1703255109765329,0.2384557153671461,0.919757759273278,3.8152914458743377,0.6131718395155186,1.49886449659349,5.4504163512490535,0.0340651021953065,0.3065859197577593,1.328538985616957,5.757002271006813,0.0,3.0,0.0,0.0,0.0,0.0,32.0,2642.0
Ilia Gruev,Leeds United,MF,25,1323,0.0,0.2,0.48,0.07,1.088,0.952,0.884,1.088,0.612,0.0,12000000.0,Bulgaria,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/381753-1724940121.jpg?lm=1,DM,,DM,ilia gruev,2027-06-30,381753.0,2026-07-09T08:40:12,2023-08-31,,0.0,0.0,0.2,0.6000000000000001,0.48,0.0,0,3,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.71,89.55,67.86,26.67,85.71,50.0,41.18,48.1,46.02,0.7421289355322338,0.1349325337331334,1.2818590704647677,0.0674662668665667,0.4047976011994003,1.0119940029985006,3.440779610194902,0.944527736131934,0.8095952023988006,2.563718140929536,0.0,0.2698650674662669,0.4047976011994003,5.397301349325337,0.0,2.0,0.0,0.0,0.0,0.0,23.0,1334.0
Jack Harrison,Leeds United,FW,28,269,0.0,0.0,2.01,0.67,5.667,1.333,0.667,0.333,1.333,0.0,6500000.0,England,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/417346-1711746777.jpg?lm=1,WF,,W,jack harrison,2028-06-30,417346.0,2026-07-09T08:40:12,2021-07-02,,0.0,0.0,0.0,0.0,2.01,0.0,0,0,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.58,79.49,27.27,11.76,42.86,40.0,25.0,60.0,54.17,0.6844106463878328,0.3422053231939164,0.6844106463878328,0.3422053231939164,0.0,1.3688212927756656,4.448669201520913,0.3422053231939164,0.6844106463878328,4.106463878326997,0.0,0.6844106463878328,1.0266159695817492,11.29277566539924,0.0,0.0,0.0,0.0,0.0,0.0,11.0,263.0
Jaka Bijol,Leeds United,DF,26,1890,0.05,0.1,0.71,0.29,0.048,1.048,0.619,0.905,0.476,0.0,20000000.0,Slovenia,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/371851-1695029407.jpg?lm=1,CB,DM,CB,jaka bijol,2030-06-30,371851.0,2026-07-09T08:40:12,2025-07-01,,0.0,0.05,0.1,0.3,0.71,0.0,1,2,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.9,84.85,50.0,0.0,66.67,53.85,52.38,60.32,55.03,0.3293256664924203,0.1411395713538944,7.527443805541035,0.1881860951385258,0.6586513329848406,1.1291165708311552,2.9639309984317825,3.105070569785677,0.6586513329848406,1.7877679038159957,0.0470465237846314,0.0470465237846314,0.0940930475692629,3.622582331416623,0.0,5.0,0.0,0.0,0.0,0.0,25.0,1913.0
James Justin,Leeds United,"DF,MF",27,1901,0.09,0.05,1.14,0.28,1.801,1.232,1.801,0.616,1.469,0.095,12000000.0,England,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/413220-1746646113.jpg?lm=1,,,,james justin,2029-06-30,413220.0,2026-07-09T08:40:12,2025-08-25,,0.0,0.09,0.05,0.15,1.14,0.0,2,1,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.94,76.02,39.53,15.79,18.75,66.07,54.05,64.93,61.06,0.5636743215031316,0.2348643006263048,4.227557411273486,0.3757828810020877,0.5167014613778705,1.315240083507307,3.288100208768268,1.8789144050104385,1.7379958246346556,4.086638830897704,0.0469728601252609,0.0939457202505219,0.1409185803757829,5.026096033402923,0.0,6.0,0.0,0.0,0.0,0.0,29.0,1916.0
Jayden Bogle,Leeds United,"MF,DF",25,2793,0.03,0.06,0.58,0.13,2.161,0.968,1.387,1.258,0.935,0.323,15000000.0,England,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/465717-1764840719.jpg?lm=1,RB,,RB,jayden bogle,2028-06-30,465717.0,2026-07-09T08:40:12,2024-07-20,,0.0,0.03,0.06,0.18,0.58,0.0,1,2,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.62,76.24,36.67,23.88,33.33,65.15,45.28,45.6,45.54,0.6728373086507654,0.2242791028835884,2.3389106443574224,0.2242791028835884,0.1601993592025631,1.0893556425774296,4.2933428266286935,0.7689569241723033,1.3777144891420434,3.652545389818441,0.0961196155215379,0.5126379494482022,0.6087575649697401,5.510857956568174,0.0,4.0,0.0,0.0,0.0,0.0,34.0,2809.0
Joe Rodon,Leeds United,DF,27,2951,0.06,0.0,0.55,0.21,0.183,0.915,0.579,0.518,0.579,0.03,18000000.0,Wales,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/297212-1666698393.jpg?lm=1,CB,,CB,joe rodon,2028-06-30,297212.0,2026-07-09T08:40:12,2024-07-02,,0.0,0.06,0.0,0.0,0.55,0.0,2,0,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.7,87.38,40.0,50.0,50.0,54.05,51.2,63.95,55.56,0.274297324754487,0.0304774805282763,5.638333897731121,0.1219099221131053,0.6705045716220792,0.8838469353200136,2.590585844903488,2.590585844903488,0.6095496105655266,1.6762614290551985,0.091432441584829,0.0304774805282763,0.0304774805282763,3.962072468675923,0.0,6.0,0.0,0.0,0.0,0.0,35.0,2953.0
Joël Piroe,Leeds United,FW,25,258,0.0,0.0,4.88,1.05,1.379,0.345,0.345,1.379,0.0,0.345,10000000.0,Suriname,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/369962-1715936868.jpg?lm=1,ST,,ST,joel piroe,2027-06-30,369962.0,2026-07-09T08:40:12,2023-08-24,,0.0,0.0,0.0,0.0,4.88,0.0,0,0,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.44,81.44,85.71,25.0,33.33,50.0,26.32,21.43,24.24,0.2857142857142857,0.0,0.2857142857142857,1.4285714285714286,0.0,0.2857142857142857,2.571428571428572,1.4285714285714286,0.2857142857142857,0.8571428571428571,0.0,0.5714285714285714,0.2857142857142857,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,16.0,315.0
Karl Darlow,Leeds United,GK,34,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,Wales,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/99397-1724939153.jpg?lm=1,GK,,GK,karl darlow,2026-06-30,99397.0,2026-06-19T14:17:56,2023-07-29,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.6,22.7,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,7.04,58.16,32.81,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,1.318181818181818,0.0,0.0,0.0,9.181818181818182,0.2727272727272727,0.0,0.3181818181818182,0.0454545454545454,0.0,0.0454545454545454,2.363636363636364,2.863636363636364,5.0,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.0,22.0,1980.0
Lucas Perri,Leeds United,GK,27,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,Brazil,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/352041-1733188777.jpg?lm=1,GK,,GK,lucas perri,2029-06-30,352041.0,2026-07-09T08:40:12,2025-07-26,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.3,18.8,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.59,53.58,26.5,0.0,0.0,0.0,71.43,66.67,70.0,0.0,0.0,1.0,0.0,0.0,0.0,6.25,0.3125,0.0,0.125,0.0,0.0,0.0,1.4375,2.375,3.0,0.5625,0.1875,0.375,0.0,16.0,1440.0
Lukas Nmecha,Leeds United,FW,26,1083,0.33,0.08,2.49,1.33,0.833,0.25,0.583,1.5,1.5,0.25,10000000.0,Germany,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/314288-1657203640.jpg?lm=1,ST,,ST,lukas nmecha,2027-06-30,314288.0,2026-07-09T08:40:12,2025-07-01,,0.0,0.33,0.08,0.24,2.49,0.0,4,1,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.69,65.74,75.0,0.0,53.85,58.33,39.51,44.3,41.88,0.9065934065934066,0.1648351648351648,0.9065934065934066,0.4120879120879121,0.0824175824175824,0.2472527472527472,2.554945054945055,2.6373626373626373,0.576923076923077,2.8846153846153846,0.0,0.576923076923077,0.576923076923077,4.615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1092.0
Noah Okafor,Leeds United,"FW,MF",25,1561,0.46,0.06,2.02,0.86,2.081,0.694,0.867,1.04,0.809,0.0,25000000.0,Switzerland,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/346890-1692879855.jpg?lm=1,ST,WF,ST,noah okafor,2029-06-30,346890.0,2026-07-09T08:40:12,2025-08-21,,0.0,0.46,0.06,0.18,2.02,0.0,8,1,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.94,76.2,78.57,18.92,42.39,65.22,37.5,40.0,39.64,1.1443102352193262,0.2288620470438652,0.9154481881754608,0.5721551176096631,0.0572155117609663,0.6865861411315957,3.490146217418945,0.6865861411315957,0.8582326764144946,4.34837889383344,0.0,0.6293706293706294,2.231404958677686,6.122059758423394,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1573.0
Pascal Struijk,Leeds United,DF,25,2936,0.0,0.03,0.95,0.15,0.061,0.982,0.675,0.828,0.675,0.153,22000000.0,Netherlands,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/410708-1708002225.jpg?lm=1,CB,LB,CB,pascal struijk,2027-06-30,410708.0,2026-06-19T14:17:56,2020-01-01,,0.0,0.0,0.03,0.09,0.95,0.0,0,1,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.79,88.47,46.41,0.0,66.67,58.97,55.84,55.17,55.59,0.3677221654749745,0.0612870275791624,6.34320735444331,0.2451481103166496,0.5822267620020429,0.9499489274770174,3.6159346271705823,3.370786516853933,0.7048008171603677,1.9611848825331968,0.0,0.0306435137895812,0.1225740551583248,5.240040858018387,0.0,6.0,0.0,0.0,0.0,0.0,34.0,2937.0
Sam Byram,Leeds United,"DF,MF",31,9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,400000.0,England,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/236953-1724940024.jpg?lm=1,RB,LB,RB,sam byram,2026-06-30,236953.0,2026-07-09T08:40:12,2023-08-05,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.45,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0
Sean Longstaff,Leeds United,MF,27,1011,0.18,0.18,1.42,0.36,4.821,1.071,2.143,1.161,1.518,0.089,15000000.0,England,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/346707-1682341336.jpg?lm=1,BX,,CM,sean longstaff,2029-06-30,346707.0,2026-07-09T08:40:12,2025-07-18,,0.0,0.18,0.18,0.54,1.42,0.0,2,2,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.86,84.63,42.86,50.0,28.57,60.53,45.45,52.78,51.54,2.1510516252390057,0.5162523900573613,0.9464627151051626,0.2581261950286806,0.5162523900573613,1.032504780114723,3.69980879541109,0.8604206500956023,1.9789674952198848,4.904397705544933,0.0,0.4302103250478011,0.1720841300191204,7.1414913957935,0.0,1.0,0.0,0.0,0.0,0.0,23.0,1046.0
Sebastiaan Bornauw,Leeds United,DF,26,429,0.0,0.0,0.21,0.0,0.208,1.458,0.833,1.458,0.0,0.208,8000000.0,Belgium,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/338629-1657202272.jpg?lm=1,CB,,CB,sebastiaan bornauw,2029-06-30,338629.0,2026-07-09T08:40:12,2025-07-01,,0.0,0.0,0.0,0.0,0.21,0.0,0,0,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.74,82.88,55.0,100.0,50.0,50.0,40.74,42.86,41.67,0.0,0.0,6.150341685649202,0.0,1.2300683371298404,1.0250569476082003,2.665148063781321,2.2551252847380407,0.8200455580865603,1.8451025056947608,0.0,0.0,0.20501138952164,1.8451025056947608,0.0,0.0,0.0,0.0,0.0,0.0,12.0,439.0
Wilfried Gnonto,Leeds United,FW,21,537,0.0,0.17,1.68,0.0,3.333,0.5,2.167,1.167,1.833,0.0,16000000.0,Italy,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/627626-1647955561.jpg?lm=1,FW,,ST,wilfried gnonto,2028-06-30,627626.0,2026-07-09T08:40:12,2022-09-01,,0.0,0.0,0.17,0.51,1.68,0.0,0,1,,,56,1.4736842105263157,0.3958333333333333,49,1.2894736842105263,0.44,6.63,76.61,75.0,10.0,35.71,77.78,7.14,53.97,45.45,1.514018691588785,0.1682242990654205,2.0186915887850465,0.6728971962616822,0.0,0.5046728971962616,4.373831775700935,0.1682242990654205,2.355140186915888,5.719626168224299,0.0,0.8411214953271028,0.8411214953271028,12.78504672897196,0.0,0.0,0.0,0.0,0.0,0.0,23.0,535.0
Alexander Isak,Liverpool,FW,25,699,0.39,0.13,2.19,0.77,0.256,0.0,0.769,0.641,0.128,0.0,85000000.0,Sweden,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/349066-1680791339.jpg?lm=1,ST,,ST,alexander isak,2031-06-30,349066.0,2026-07-09T08:40:16,2025-09-01,,0.407,0.407,0.106,0.251,2.134,0.534,3,1,,,53,1.394736842105263,0.4583333333333333,63,1.6578947368421053,0.7200000000000001,6.57,62.5,60.0,0.0,10.0,85.71,29.63,29.03,29.31,0.2521008403361344,0.1260504201680672,1.134453781512605,0.2521008403361344,0.1260504201680672,0.0,1.638655462184874,1.0084033613445378,0.7563025210084033,1.134453781512605,0.0,0.5042016806722689,0.1260504201680672,3.907563025210084,0.0,0.0,0.0,0.0,0.0,0.0,14.0,714.0
Alexis Mac Allister,Liverpool,MF,26,2658,0.07,0.14,1.76,0.41,0.678,0.61,0.915,1.186,1.085,0.0,70000000.0,Argentina,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/534033-1669835342.jpg?lm=1,BX,,CM,alexis mac allister,2028-06-30,534033.0,2026-07-09T08:40:16,2023-07-01,,0.137,0.137,0.096,1.141,1.744,0.442,2,4,,,53,1.394736842105263,0.4583333333333333,63,1.6578947368421053,0.7200000000000001,6.71,86.58,50.53,45.0,40.74,49.06,45.95,45.07,45.2,1.211214953271028,0.1345794392523364,1.177570093457944,0.6728971962616822,0.302803738317757,0.7065420560747664,3.768224299065421,0.5719626168224299,0.874766355140187,3.229906542056075,0.0336448598130841,0.4037383177570093,0.3700934579439252,12.314018691588783,0.0,6.0,0.0,0.0,0.0,0.0,37.0,2675.0
Alisson,Liverpool,GK,32,2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,Brazil,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/105470-1780389358.jpg?lm=1,,,,alisson,2027-06-30,105470.0,2026-07-09T08:40:16,2018-07-19,,0.0,0.0,0.0,0.0,0.0,0.176,0,0,66.3,30.8,53,1.394736842105263,0.4583333333333333,63,1.6578947368421053,0.7200000000000001,6.81,79.02,39.42,0.0,0.0,0.0,85.71,71.43,78.57,0.0,0.0,1.4230769230769231,0.0,0.0,0.0,8.807692307692308,0.2307692307692307,0.0,0.1923076923076923,0.1153846153846153,0.0,0.0,0.7692307692307693,2.1923076923076925,8.0,0.6153846153846154,0.5384615384615384,0.8076923076923077,0.0,26.0,2340.0
